chunk_id,content,metadata,user_id_owner
3cae2a28-1dd2-46e3-9535-c67a1779ff47,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0001/testing1_images/image_000007_dcc60060547e972d97e238efca87ed01831536068a5012f54a2270c56055df3b.png)

*Image Description:* The image shows a cautionary sign with a yellow triangle containing an exclamation mark inside it. The background is white, and the sign is designed to alert viewers to potential dangers.","{""source"": ""testing1.md"", ""section"": ""1 Warming, Cautions and Notices"", ""position"": 5, ""user_id_owner"": ""0001""}",0001
3eb6eb9e-a5cd-4262-b51f-be0d63e90e33,"## 4.2.1 Unit Location Recommendations
4. **Vent opening**: There's a visible opening for airflow outside.","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 77, ""user_id_owner"": ""0001""}",0001
412886af-4c82-4b27-9a28-0f2ecf5af42b,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000028_91c9ed4692dad6cac8e847166937b61d43368ac34ee324285c6c12c15bd440d5.png)

*Image Description:* The image is a technical drawing of the section of a FHEV (Fuel-Efficient Hybrid Electric Vehicle). Here are the details:","{""source"": ""testing1.md"", ""section"": ""FHEV:"", ""position"": 43, ""user_id_owner"": ""0032""}",0032
414daa9a-37ce-4c62-9aa2-8d41d6ab992e,"## 4.2 Installation Preparation
- NOTICE! It is not acceptable to install the units horizontally on a wall (sideways - in parallel to the ceiling). In case of vertical assembly it is important that the exchanger's inlet and outlet connections were positioned horizontally. Air flow must be directed vertically. Devices equipped with an electric heater cannot be mounted vertically.","{""source"": ""testing1.md"", ""section"": ""4.2 Installation Preparation"", ""position"": 66, ""user_id_owner"": ""0032""}",0032
46afa0d2-a1ab-498b-acad-2f31d8987cb2,"## 4.1.1 Receiving Checklist
-  If a unit appears damaged, inspect it immediately before accepting the shipment. Make specific notations concerning the damage on the freight bill. Do not refuse delivery.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 57, ""user_id_owner"": ""0001""}",0001
49c46300-c274-4d6c-ba79-1f44916763f6,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0001/testing1_images/image_000029_8bcae6a3de6b8b4e217b39fe459714c86d7aba548d7acb0aa745bcf666547215.png)

*Image Description:* The image appears to be a technical drawing of a VVS030s device. It has dimensions labeled as H, which is 1100 units, W, which is 490 units, and a diameter of 660 units. The device has a central part, possibly housing electronic components, with flanges and screws around its edges. There are annotations suggesting measurements and spacing.","{""source"": ""testing1.md"", ""section"": ""FHEV:"", ""position"": 44, ""user_id_owner"": ""0001""}",0001
4ad54640-f30a-4545-aec1-82d2e201bc2c,"## 4.1.1 Receiving Checklist
-  Do not move damaged material from the receiving location. It is the receiver's responsibility to provide reasonable evidence that concealed damage did not occur after delivery.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 59, ""user_id_owner"": ""0032""}",0032
4c868d19-0d56-4138-8f5e-b5e2edf6df69,"## 4.2.1 Unit Location Recommendations
2. **Outlet from the Room**: The air exits through this outlet to the outside.","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 75, ""user_id_owner"": ""0001""}",0001
4eedb9b2-92f2-476c-beee-fa6e070f7e2f,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000006_a5e92a23a8bb6dc389f38c28438ddf7a1e3e23ee9e0afd851c0819419953977f.png)

*Image Description:* The image is a logo featuring the letters ""VTS"" in bold, lowercase letters with a stylized, curved arc above the 'T'. The color scheme includes gray and yellow.","{""source"": ""testing1.md"", ""section"": ""Table of content"", ""position"": 3, ""user_id_owner"": ""0032""}",0032
53c28777-83cf-49ce-b30e-b500597b3a0f,"## General Information
1. **Top View (a)**: Displays the side of the unit with a pipe section containing coils and connecting pipes.","{""source"": ""testing1.md"", ""section"": ""General Information"", ""position"": 35, ""user_id_owner"": ""0032""}",0032
54fdaf12-76e8-4cf7-a39f-8672207206cc,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000021_ddcd61f3346617fe0731754e44508ee675c3b24642359f99a8035163adc1ded0.png)

*Image Description:* The image shows a logo for the VTS system, which appears to be related to Automated Building Systems (AHUs). It features the letters ""VTS"" with a curved part in orange above the letter ""V,"" representing the upward trajectory or lift function of an AHU.","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 24, ""user_id_owner"": ""0032""}",0032
56269d9f-e201-4dcc-9138-21fd800cce89,"## 4.1.1 Receiving Checklist
-  Compare the electrical data on the unit nameplate with the ordering and shipping information to verify the correct unit is received.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 62, ""user_id_owner"": ""0032""}",0032
57615c9f-20ed-4044-ab60-20cc94faa8ec,"## 4 Pre-Installation 4.1 Transport and storage
- Packages containing AHU elements should be stored away from places where operate mechanical devices (vehicles, cranes and other construction machinery). They should be stored in places where they will not be subject to any mechanical damages, humidity, aggressive chemical agents, fluids, dusts and other external agents which may deteriorate their condition. The AHUs have to be transported in their working position and they shall not be stored one on the other. The units and their components should be stored in rooms characterized by the following conditions: relative humidity: φ &lt; 80 % at t (temperature) = 20ºC ambient temperature: 40ºC &lt; t &lt; +60ºC - the devices should be out of the reach of any caustic dust, gas or steam as well as any other chemical substances which may have pro-corrosive influence on the unit and its components. While storing the unit, its plastic packaging must be unsealed.","{""source"": ""testing1.md"", ""section"": ""4 Pre-Installation 4.1 Transport and storage"", ""position"": 53, ""user_id_owner"": ""0032""}",0032
59a40c38-b51a-4b36-bb5f-e19944a84c65,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0001/testing1_images/image_000034_4dea8c68e9b124989aabfca79d2668853cf25e6e047c4391903e27110edc479e.png)

*Image Description:* The image shows the assembly of an air conditioning unit. It includes various components and connections:","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 67, ""user_id_owner"": ""0001""}",0001
5a4cc40a-72a6-46d0-9f37-ec042189afb9,"## 4.2.2 Assembly in suspended position
- NOTICE! It is recommended to use vibro absorber to suspend the units, to reduce the vibrations transmitted to the supporting structure.","{""source"": ""testing1.md"", ""section"": ""4.2.2 Assembly in suspended position"", ""position"": 82, ""user_id_owner"": ""0001""}",0001
5e7955c4-9700-46fa-8fd1-896a4da3ea13,"## 4.1.1 Receiving Checklist
-  Compare the electrical data on the unit nameplate with the ordering and shipping information to verify the correct unit is received.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 62, ""user_id_owner"": ""0001""}",0001
62c1586b-56a3-415a-b3f8-302312f326d9,"## 4.1.1 Receiving Checklist
Complete the following checklist immediately after receiving unit shipment to detect possible shipping damage.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 54, ""user_id_owner"": ""0001""}",0001
62e56efb-6ec6-4ea1-8bff-eb34b6c3f9d4,"## 4 Pre-Installation 4.1 Transport and storage
The air handling units are packaged for easy handling and storage on the job site. Upon delivery, inspect all components for possible shipping damage. See the 'Receiving Checklist' section for detailed instructions. VTS recommends leaving units and accessories in their shipping packages/skids for protection and handling ease until installation.","{""source"": ""testing1.md"", ""section"": ""4 Pre-Installation 4.1 Transport and storage"", ""position"": 51, ""user_id_owner"": ""0032""}",0032
64fb7aa2-8075-4605-b57c-04a5eb40256e,"## FHEV:
Fig.5. Dimension of the section","{""source"": ""testing1.md"", ""section"": ""FHEV:"", ""position"": 49, ""user_id_owner"": ""0001""}",0001
65a81e27-d4a9-47f3-9812-1cd970789474,"## 4.2.1 Unit Location Recommendations
- 5. Coil piping and condensate drain requirements must be considered. Allow room for proper ductwork and electrical connections. Support all piping and ductwork independently of unit to prevent excess noise and vibration. For the right connection of the duct inside the unit have been placed the stickers showing outlet and inlet to the room Fig.5a. Fig 5a: Side connection to the room","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 73, ""user_id_owner"": ""0001""}",0001
65b7ac1c-5d0f-4669-bd5d-d578af08eb09,"## 4.2.1 Unit Location Recommendations
7. **Outlet of the Exhaust Air**: The air is also drawn out through this. All components facilitate efficient airflow and cooling.","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 80, ""user_id_owner"": ""0001""}",0001
66ad56b1-d25d-44b4-b50a-57fcc5872fab,"## 4.2.1 Unit Location Recommendations
- 4. All units must be installed level - only the recovery section with counter - flow heat exchanger must be installed with a 0.5% drop in the direction of the drain pipe (fig.6a)","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 72, ""user_id_owner"": ""0001""}",0001
6db4227e-4dcc-4712-84e1-2d81c90593c0,"## Table of content
In-depth familiarization with the content of this manual, assembly, start-up and operation of the air handling unit in line with the instructions provided and following all safety regulations will ensure the basis of efficient, safe and non-failure operation of the device. This operation and maintenance manual does not cover all possible variants of the unit's configurations, examples of their assembly and installation as well as start-up, operating, repairing and maintenance. If the units are used for what they are intended, this documentation and any other materials provided with the unit contain information designed for the qualified technical personnel only.","{""source"": ""testing1.md"", ""section"": ""Table of content"", ""position"": 4, ""user_id_owner"": ""0001""}",0001
6efa5507-2919-4d1b-8cfc-0bdeac85e1c6,"## 4.1.1 Receiving Checklist
-  Inspect individual crates before accepting. Check for rattles, bent crates corners, or other visible indications of shipping damage.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 55, ""user_id_owner"": ""0032""}",0032
70956951-f85a-460e-b62d-ebb937316042,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000007_dcc60060547e972d97e238efca87ed01831536068a5012f54a2270c56055df3b.png)

*Image Description:* The image shows a cautionary sign with a yellow triangle containing an exclamation mark inside it. The background is white, and the sign is designed to alert viewers to potential dangers.","{""source"": ""testing1.md"", ""section"": ""1 Warming, Cautions and Notices"", ""position"": 5, ""user_id_owner"": ""0032""}",0032
715f656b-6170-4689-a064-d63ffad88015,"## 4.2.2 Assembly in suspended position
Suspension of an AHU as a part of ventilation ducts is carried out using suspension grips which are located at a side of each AHU section (fig.8). Application of M8 screwed rods facilitates and speeds up suspension and levelling of each AHU section (the screwed rods are not included).","{""source"": ""testing1.md"", ""section"": ""4.2.2 Assembly in suspended position"", ""position"": 81, ""user_id_owner"": ""0032""}",0032
72ed3fd0-59a4-456a-a784-c94ad813f293,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000019_0e1ee49ce0e212a66676b5899f0fd06515f7d353288cebec33c6ca22527a7774.png)

*Image Description:* The image shows a cross-flow exhaust air humidifier assembly. It consists of a horizontal panel with three vertical panels on either side, each with a plus and a minus symbol. These panels might be indicators used to control the compressor settings. A coiled cable passes horizontally across the middle panel, likely representing a pump conduit.","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 22, ""user_id_owner"": ""0032""}",0032
72f8e6f4-7e6c-4870-8f08-efedaaf06541,"## 4.1.1 Receiving Checklist
-  Inspect the unit for concealed damage before it is stored and as soon as possible after delivery. Report concealed damage to the freight line within the allotted time after delivery. Check with the carrier for their allotted time to submit a claim.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 58, ""user_id_owner"": ""0001""}",0001
73218d50-fc86-42bc-a0bb-9997a744cad6,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000031_056d00617369c6a80a5f23349e3802e8df6fb34a9300b98c3f920daa4efc5045.png)

*Image Description:* The image is a logo with the letters ""VTS"" in bold gray font. Above the ""V"" is an orange arc or swoosh. It represents an industrial or technical brand identity, likely related to transportation or logistics.","{""source"": ""testing1.md"", ""section"": ""FHEV:"", ""position"": 46, ""user_id_owner"": ""0032""}",0032
74bcef0f-9207-4e25-9854-afb0d1dbe42c,"## 4.2.1 Unit Location Recommendations
6. **Top panels**: This layout typically houses the compressor and coils.","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 79, ""user_id_owner"": ""0032""}",0032
7591b1cd-385f-4fa9-a722-95089c57947b,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0001/testing1_images/image_000008_89c4e166ee5f37b4e3c1a0d765768a941508839aa4bb2e6110286da16e155da4.png)

*Image Description:* The image shows a yellow warning sign with a large exclamation mark inside it. The yellow background and exclamation mark are standard symbols for caution or alerting.","{""source"": ""testing1.md"", ""section"": ""SAFETY WARNING!"", ""position"": 6, ""user_id_owner"": ""0001""}",0001
78d907ca-effa-4764-9b0b-8612956c0d6f,"## FHEV:
- The vehicle is depicted with a rectangular frame showing the internal layout. - The front section features a rear window and an automatic door mechanism. - There's a large central area that likely houses the battery or power modules. - Additional compartment doors and panels are present, probably for ventilation or storage. - There appear to be structural supports or axles on either end. This provides a basic internal layout for a hybrid electric vehicle. Fig.4. Example of the sections","{""source"": ""testing1.md"", ""section"": ""FHEV:"", ""position"": 47, ""user_id_owner"": ""0001""}",0001
7979b0a5-03d9-4ad1-9f19-4aa0733ba004,"## SAFETY WARNING!
-  Installation, maintenance and repair must carried out by qualified technical personnel or they are supervised by authorized staff. The qualified technical personnel is understood as the trained specialists, who due to the professional experience, knowledge of the subject-related standards, documentation and regulations concerning operation and safety procedures, have been authorized to perform necessary operations and who are able to troubleshoot any potential problems.","{""source"": ""testing1.md"", ""section"": ""SAFETY WARNING!"", ""position"": 12, ""user_id_owner"": ""0032""}",0032
7cc0f6b8-e211-4faf-aee5-ec9c85f70f92,"## 2 Model Descriptions
- The device is enclosed in a frame border with additional intricate designs on the edges. Supply-air AHUU Fig.1. Examples of suspended AHUs type VVS010s -015s functional configurations","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 30, ""user_id_owner"": ""0032""}",0032
7e123a52-a120-407e-9cb4-dfba7e8e7c64,"## 4.2.1 Unit Location Recommendations
When selecting and preparing the unit installation location, consider the following recommendations.","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 68, ""user_id_owner"": ""0032""}",0032
80035554-7e93-4f80-8a7e-f58de5d58fb8,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000014_641b74b9edcb44fbdfb41155aaef940cf91e24cd47a8cb24954107dacd285c7f.png)

*Image Description:* The image appears to be two partial versions or samples, likely of an electronic circuit or electrical component. The background is faded and there are faint outlines of a positive (+) and negative (-) symbol, suggesting parts of a circuit board or connection symbols. The focus is on the geometric shapes inside them.","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 17, ""user_id_owner"": ""0032""}",0032
801082c2-1479-4e24-bd75-f3aaf10bd98e,"## 4.1.1 Receiving Checklist
-  If a unit appears damaged, inspect it immediately before accepting the shipment. Make specific notations concerning the damage on the freight bill. Do not refuse delivery.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 57, ""user_id_owner"": ""0032""}",0032
84d4bbe6-fb02-4984-a033-ffa1e83b3afc,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000024_a02976b7c088f695a4228c73aeb4feca2631a0097dc47693bc850aa79f23e015.png)

*Image Description:* The image shows a logo consisting of the letters ""VTS"" with the letters ""V"" and ""T"" in a stylized font and the letter ""S"" above them. The ""V"" has an orange arc above it, giving the logo a modern and professional appearance.","{""source"": ""testing1.md"", ""section"": ""General Information"", ""position"": 33, ""user_id_owner"": ""0032""}",0032
84d508e2-aca0-4fc1-9f87-77c736ec1b6f,"## 4.1.1 Receiving Checklist
-  Inspect the unit for concealed damage before it is stored and as soon as possible after delivery. Report concealed damage to the freight line within the allotted time after delivery. Check with the carrier for their allotted time to submit a claim.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 58, ""user_id_owner"": ""0032""}",0032
84e5a46b-09a4-4bec-97c6-311804517899,"## 2 Model Descriptions
- A central hexagonal shape likely containing various components.","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 28, ""user_id_owner"": ""0001""}",0001
852fcde4-bf8f-42f8-8293-437c559b15bc,"## 2 Model Descriptions
Exhaust-air AHU AHU with cross-flow exchanger","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 27, ""user_id_owner"": ""0001""}",0001
881ba8cb-6168-4c02-ad02-501a42804384,"## 4.2.1 Unit Location Recommendations
- 1. Consider the unit weight. Reference the unit weight on the unit nameplate","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 69, ""user_id_owner"": ""0001""}",0001
89cfc340-8c45-4341-a0c2-79df81a7675f,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000005_ddcd61f3346617fe0731754e44508ee675c3b24642359f99a8035163adc1ded0.png)

*Image Description:* The image is a logo featuring the letters ""VTS"" in bold, with an associated icon representing a stylized, arched line in yellow. The color scheme is primarily gray and yellow. The text likely stands for ""VTS,"" which might represent ""Visual Tracking System.""","{""source"": ""testing1.md"", ""section"": ""Table of content"", ""position"": 2, ""user_id_owner"": ""0032""}",0032
8be04ef3-13be-47ce-bfc4-9d8025a32d14,"## 4.1.1 Receiving Checklist
-  Notify your VTS representative of the damage and arrange for repair. Have the carrier inspect the damage before making any repairs to the unit.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 61, ""user_id_owner"": ""0001""}",0001
91c43656-8139-4a6f-91bc-d76c54ad88da,"## 2 Model Descriptions
Exhaust-air AHU AHU with cross-flow exchanger","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 27, ""user_id_owner"": ""0032""}",0032
920f6af0-2166-45e9-991c-4c1633143b43,"## FHEV:
Fig.5. Dimension of the section","{""source"": ""testing1.md"", ""section"": ""FHEV:"", ""position"": 49, ""user_id_owner"": ""0032""}",0032
927b6c0d-bc51-4b8c-bacb-970de18c56ee,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000023_7bd93289da28a9bc62c79d58ea47e1a150a28b08c37e09c883d5d4d88959305b.png)

*Image Description:* The image shows two arrows pointing downward, each with a different stroke style: one is thicker and black, and the other is thinner and grey.","{""source"": ""testing1.md"", ""section"": ""General Information"", ""position"": 32, ""user_id_owner"": ""0032""}",0032
932ba8f8-cd3f-4c0b-8e8f-810bdaf0b23b,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0001/testing1_images/image_000016_33138805fb5fb415469e26a9c65db599539043bd2669871f940adbb4dbe36d85.png)

*Image Description:* The image appears to be two different versions of a circular symbol. Each version displays what resembles a series of vertical white lines within a black circular border.","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 19, ""user_id_owner"": ""0001""}",0001
94fea981-bff4-49f7-b600-2ba3d1832849,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000025_9ad15782076e4ae9ffba6177fb49b1dd00c8f53e0d3cec997631a98127824901.png)

*Image Description:* The image depicts a logo consisting of the letters ""VTS"" with a curved orange arc above it.","{""source"": ""testing1.md"", ""section"": ""FPV + HC:"", ""position"": 38, ""user_id_owner"": ""0032""}",0032
974db7d3-9a54-4258-add2-72608d9d030a,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0001/testing1_images/image_000015_5fbed48b0c0c9158d2873b5e4f42dcbffe605cb2e6a155dad3e1b1af41eb0a89.png)

*Image Description:* The image appears to show two logos of the same entity, each with a stylized representation of an abstract symbol. The first logo at the top has a simple, line-drawn shape with horizontal lines. The second logo at the bottom includes two vertical bars and a stylized horizontal line beneath a symbol resembling an equilateral triangle, which is also connected to horizontal lines.","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 18, ""user_id_owner"": ""0001""}",0001
987923f6-282a-45d8-933d-30684be4a3c6,"## SAFETY WARNING!
-  The installation, starting up, and servicing air handling units and their equipment can be hazardous and requires specific knowledge and training.","{""source"": ""testing1.md"", ""section"": ""SAFETY WARNING!"", ""position"": 9, ""user_id_owner"": ""0001""}",0001
99cef4d3-4f6e-443c-8c06-8d73ebff4d84,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000009_c7c3efc64364e1d0c7440ba8be7229d1ecec2e9cc5de87e56843e0ce18ef1109.png)

*Image Description:* The image shows a cautionary sign with a yellow triangle and an exclamation mark inside, indicating a potential hazard or cautionary situation.","{""source"": ""testing1.md"", ""section"": ""SAFETY WARNING!"", ""position"": 7, ""user_id_owner"": ""0032""}",0032
9acc082c-66a2-438b-bb0c-a27dd39f048f,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000027_0dfec3695555fd17cb5a0f272f3027f013f9abbc471019072e54f2500260c1dc.png)

*Image Description:* The image shows a FVH (Fuel Valve Hose Vacuum) system featuring a filter, a water heater, and a fan. The vacuum system is designed for vehicle fuels (FHEV).","{""source"": ""testing1.md"", ""section"": ""FPV + HC:"", ""position"": 40, ""user_id_owner"": ""0032""}",0032
9c49f7a6-899a-4072-bf6d-2c8ecf042c89,"## 4.2.1 Unit Location Recommendations
- 5. Coil piping and condensate drain requirements must be considered. Allow room for proper ductwork and electrical connections. Support all piping and ductwork independently of unit to prevent excess noise and vibration. For the right connection of the duct inside the unit have been placed the stickers showing outlet and inlet to the room Fig.5a. Fig 5a: Side connection to the room","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 73, ""user_id_owner"": ""0032""}",0032
9dcdcd5d-e675-432f-b922-5dafaffba3bb,"## 4.1.1 Receiving Checklist
-  Do not move damaged material from the receiving location. It is the receiver's responsibility to provide reasonable evidence that concealed damage did not occur after delivery.","{""source"": ""testing1.md"", ""section"": ""4.1.1 Receiving Checklist"", ""position"": 59, ""user_id_owner"": ""0001""}",0001
a0428c94-6dc0-4371-9cf2-ebd51e677bdc,"## SAFETY WARNING!
-  The installation, starting up, and servicing air handling units and their equipment can be hazardous and requires specific knowledge and training.","{""source"": ""testing1.md"", ""section"": ""SAFETY WARNING!"", ""position"": 9, ""user_id_owner"": ""0032""}",0032
a1a63f32-0aaa-4c06-9a2b-c4b9245d8bde,"## 4.2.1 Unit Location Recommendations
6. **Top panels**: This layout typically houses the compressor and coils.","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 79, ""user_id_owner"": ""0001""}",0001
a2414f1f-8bf3-4c2f-a317-3025bf7d8fc8,"## 4.2.1 Unit Location Recommendations
- 2. Allow sufficient space for the recommended clearances, access panel removal, and maintenance access.","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 70, ""user_id_owner"": ""0001""}",0001
a60ada71-5cc9-45b4-aa5c-e65402edb842,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0001/testing1_images/image_000026_0baf28ad7d3b0f6a1b1c1aab88e972161a86fe7a030a8dff975051be4d643bbc.png)

*Image Description:* The image is a technical drawing of a supply-exhaust unit (FPV) with additional coils. It's labeled with various components such as filters, temperature control units ( heaters and coolers), fans, a droplet eliminator, and a counter-flow heat exchanger. It also shows a droplet eliminator and mentions energy recovery, including high-efficiency counter-flow plate heat exchangers, filters, and fans powered by electric motors.","{""source"": ""testing1.md"", ""section"": ""FPV + HC:"", ""position"": 39, ""user_id_owner"": ""0001""}",0001
a77fa8a8-bd60-4206-b818-4eec795cca8d,"## 4.2.1 Unit Location Recommendations
1. **Inlet to the Exhaust Air**: The air enters the unit through this part.","{""source"": ""testing1.md"", ""section"": ""4.2.1 Unit Location Recommendations"", ""position"": 74, ""user_id_owner"": ""0032""}",0032
a9475720-3890-4bb5-b2b1-e8b163e08018,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000010_3035a0c6ca9f3c81c87478bf471a4e28400e5654db4c1aed915b434c6208f92f.png)

*Image Description:* The image shows a circular checkmark, indicating a positive outcome or correct information.","{""source"": ""testing1.md"", ""section"": ""SAFETY WARNING!"", ""position"": 8, ""user_id_owner"": ""0032""}",0032
aa79d129-7c59-49ee-a545-5b723784a6b7,"## General Information
VVS suspended units are manufactured in sections designed for assembly in suspended configurations. All VVS AHUs are intended for indoor use, for cooperation with a duct ventilation system. The ventilation duct system is understood as a net of ventilating ducts. Thus access to the rotating parts of the unit (a fan's rotor) is impeded from both positive and negative pressure side of the unit. The majority of AHU's configuration is available in left-hand and right-hand execution (example in the fig.2). The version of the unit is determined by the flow direction of the air against the piping side of the unit (the side where the coils connection pipes are located). In case of supply-exhaust units the version is determined by the flow direction of the air in the supply section.","{""source"": ""testing1.md"", ""section"": ""General Information"", ""position"": 34, ""user_id_owner"": ""0032""}",0032
ac2b355e-dcc3-4446-8ae6-a53cef23d0a6,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000011_c4bf8826a67b16c60cd1a4677fbae184ed0600cf3bbb8f1c706268a8f6671143.png)

*Image Description:* The image shows a circular symbol characterized by a vertical wavy line, which appears to be part of a list of symbols and functions for air handling units.","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 14, ""user_id_owner"": ""0032""}",0032
af9da9b8-da0c-40ce-854a-bb268c2b2b34,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000029_8bcae6a3de6b8b4e217b39fe459714c86d7aba548d7acb0aa745bcf666547215.png)

*Image Description:* The image appears to be a technical drawing of a VVS030s device. It has dimensions labeled as H, which is 1100 units, W, which is 490 units, and a diameter of 660 units. The device has a central part, possibly housing electronic components, with flanges and screws around its edges. There are annotations suggesting measurements and spacing.","{""source"": ""testing1.md"", ""section"": ""FHEV:"", ""position"": 44, ""user_id_owner"": ""0032""}",0032
b0778ec0-1988-481d-9eea-2f93b76e1dbf,"![Image](https://gwgxilpxnvsdcsqnyzbj.supabase.co/storage/v1/object/public/user.files/0032/testing1_images/image_000020_ecd9a8d9ca9a6d162b78f7826f6ab1ec3db95c22f386162a8e419b9638ac6748.png)

*Image Description:* The image shows an air handling unit (AHU) with a cross-flow air exchanger. It features:","{""source"": ""testing1.md"", ""section"": ""2 Model Descriptions"", ""position"": 23, ""user_id_owner"": ""0032""}",0032
